risk_id,country_id,year,growth_category,inflation_risk,unemployment_risk
3942,2007_SMR,2007,High,Low,Medium
3943,2008_SMR,2008,Negative,Low,High
3944,2009_SMR,2009,Negative,Low,High
3945,2010_SMR,2010,Negative,Low,High
3946,2011_SMR,2011,Negative,Low,High
3947,2012_SMR,2012,Negative,Low,High
3948,2013_SMR,2013,Negative,Low,High
3949,2014_SMR,2014,Negative,Low,High
3950,2015_SMR,2015,Low,Low,Medium
3951,2016_SMR,2016,Low,Low,High
3952,2017_SMR,2017,Low,Low,High
3953,2018_SMR,2018,Low,Low,High
3954,2019_SMR,2019,Low,Low,Medium
3955,2020_SMR,2020,Negative,Low,High
3956,2021_SMR,2021,High,Low,Medium
3957,2022_SMR,2022,High,Medium,Medium
3958,2023_SMR,2023,Low,Medium,High
3959,2024_SMR,2024,High,Low,Medium
3960,2000_STP,2000,Low,High,High
3961,2001_STP,2001,Moderate,Medium,High
3962,2002_STP,2002,Moderate,High,Medium
3963,2003_STP,2003,High,Medium,Medium
3964,2004_STP,2004,Moderate,High,Medium
3965,2005_STP,2005,High,High,Medium
3966,2006_STP,2006,High,High,Medium
3967,2007_STP,2007,Moderate,High,High
3968,2008_STP,2008,High,High,Medium
3969,2009_STP,2009,Moderate,High,High
3970,2010_STP,2010,Low,High,High
3971,2011_STP,2011,Low,High,High
3972,2012_STP,2012,Low,High,High
3973,2013_STP,2013,Moderate,Medium,Medium
3974,2014_STP,2014,Moderate,Medium,Medium
3975,2015_STP,2015,Low,Medium,High
3976,2016_STP,2016,Moderate,Medium,Medium
3977,2017_STP,2017,Moderate,Medium,High
3978,2018_STP,2018,Moderate,Medium,High
3979,2019_STP,2019,Low,Medium,High
3980,2020_STP,2020,Low,Medium,High
3981,2021_STP,2021,Low,Medium,Medium
3982,2022_STP,2022,Low,High,High
3983,2023_STP,2023,Low,High,High
3984,2024_STP,2024,Low,High,High
3985,2000_SAU,2000,Moderate,Low,Medium
3986,2001_SAU,2001,Low,Low,High
3987,2002_SAU,2002,Negative,Low,High
3988,2003_SAU,2003,High,Low,Medium
3989,2004_SAU,2004,High,Low,Medium
3990,2005_SAU,2005,Moderate,Low,Medium
3991,2006_SAU,2006,Moderate,Low,Medium
3992,2007_SAU,2007,Low,Low,High
3993,2008_SAU,2008,High,Medium,Medium
3994,2009_SAU,2009,Negative,Medium,High
3995,2010_SAU,2010,Moderate,Medium,Medium
3996,2011_SAU,2011,High,Medium,Medium
3997,2012_SAU,2012,Moderate,Low,Medium
3998,2013_SAU,2013,Low,Low,High
3999,2014_SAU,2014,Moderate,Low,Medium
4000,2015_SAU,2015,Moderate,Low,High
4001,2016_SAU,2016,Low,Low,High
4002,2017_SAU,2017,Low,Low,High
4003,2018_SAU,2018,Moderate,Low,Medium
4004,2019_SAU,2019,Low,Low,High
4005,2020_SAU,2020,Negative,Low,High
4006,2021_SAU,2021,High,Low,High
4007,2022_SAU,2022,High,Low,Medium
4008,2023_SAU,2023,Low,Low,High
4009,2024_SAU,2024,Low,Low,High
4010,2000_SEN,2000,Moderate,Low,High
4011,2001_SEN,2001,Moderate,Low,Medium
4012,2002_SEN,2002,Low,Low,High
4013,2003_SEN,2003,Moderate,Low,Medium
4014,2004_SEN,2004,Moderate,Low,High
4015,2005_SEN,2005,Moderate,Low,Medium
4016,2006_SEN,2006,Low,Low,High
4017,2007_SEN,2007,Low,Medium,High
4018,2008_SEN,2008,Moderate,Medium,Medium
4019,2009_SEN,2009,Low,Low,High
4020,2010_SEN,2010,Moderate,Low,Medium
4021,2011_SEN,2011,Low,Low,High
4022,2012_SEN,2012,Moderate,Low,Medium
4023,2013_SEN,2013,Low,Low,High
4024,2014_SEN,2014,High,Low,Medium
4025,2015_SEN,2015,High,Low,Medium
4026,2016_SEN,2016,High,Low,Medium
4027,2017_SEN,2017,High,Low,Medium
4028,2018_SEN,2018,High,Low,Medium
4029,2019_SEN,2019,Moderate,Low,Medium
4030,2020_SEN,2020,Low,Low,High
4031,2021_SEN,2021,High,Low,Medium
4032,2022_SEN,2022,Moderate,Medium,High
4033,2023_SEN,2023,Moderate,Medium,High
4034,2024_SEN,2024,High,Low,Medium
4035,2000_SRB,2000,High,High,Medium
4036,2001_SRB,2001,High,High,Medium
4037,2002_SRB,2002,High,High,Medium
4038,2003_SRB,2003,Moderate,Medium,Medium
4039,2004_SRB,2004,High,High,Medium
4040,2005_SRB,2005,Moderate,High,Medium
4041,2006_SRB,2006,Moderate,High,High
4042,2007_SRB,2007,High,Medium,Medium
4043,2008_SRB,2008,Moderate,High,Medium
4044,2009_SRB,2009,Negative,Medium,High
4045,2010_SRB,2010,Low,Medium,High
4046,2011_SRB,2011,Low,High,High
4047,2012_SRB,2012,Negative,Medium,High
4048,2013_SRB,2013,Low,Medium,High
4049,2014_SRB,2014,Negative,Low,High
4050,2015_SRB,2015,Low,Low,Medium
4051,2016_SRB,2016,Low,Low,Medium
4052,2017_SRB,2017,Low,Low,High
4053,2018_SRB,2018,Moderate,Low,Medium
4054,2019_SRB,2019,Moderate,Low,Medium
4055,2020_SRB,2020,Negative,Low,High
4056,2021_SRB,2021,High,Low,Medium
4057,2022_SRB,2022,Low,High,Medium
4058,2023_SRB,2023,Moderate,High,Medium
4059,2024_SRB,2024,Moderate,Low,Medium
4060,2000_SYC,2000,Moderate,Medium,Medium
4061,2001_SYC,2001,Negative,Medium,High
4062,2002_SYC,2002,Low,Low,High
4063,2003_SYC,2003,Negative,Low,High
4064,2004_SYC,2004,Negative,Low,High
4065,2005_SYC,2005,High,Low,Medium
4066,2006_SYC,2006,High,Low,Medium
4067,2007_SYC,2007,High,Medium,Medium
4068,2008_SYC,2008,Negative,High,High
4069,2009_SYC,2009,Negative,High,High
4070,2010_SYC,2010,Moderate,Low,High
4071,2011_SYC,2011,High,Low,Medium
4072,2012_SYC,2012,Moderate,Medium,High
4073,2013_SYC,2013,Low,Low,High
4074,2014_SYC,2014,Moderate,Low,Medium
4075,2015_SYC,2015,High,Low,Medium
4076,2016_SYC,2016,High,Low,Medium
4077,2017_SYC,2017,High,Low,Medium
4078,2018_SYC,2018,Moderate,Low,Medium
4079,2019_SYC,2019,Moderate,Low,Medium
4080,2020_SYC,2020,Negative,Low,High
4081,2021_SYC,2021,Low,Medium,High
4082,2022_SYC,2022,High,Low,Low
4083,2023_SYC,2023,Low,Low,High
4084,2024_SYC,2024,Moderate,Low,Medium
4085,2000_SLE,2000,High,High,Medium
4086,2001_SLE,2001,Negative,High,High
4087,2002_SLE,2002,High,High,Low
4088,2003_SLE,2003,High,High,Medium
4089,2004_SLE,2004,High,High,Medium
4090,2005_SLE,2005,Moderate,High,High
4091,2006_SLE,2006,Moderate,High,Medium
4092,2007_SLE,2007,Moderate,High,Medium
4093,2008_SLE,2008,Moderate,Medium,Medium
4094,2009_SLE,2009,Low,Medium,High
4095,2010_SLE,2010,High,Medium,Medium
4096,2011_SLE,2011,High,Medium,Medium
4097,2012_SLE,2012,High,Medium,Medium
4098,2013_SLE,2013,High,Medium,Low
4099,2014_SLE,2014,Negative,Low,High
4100,2015_SLE,2015,Negative,Medium,High
4101,2016_SLE,2016,High,High,High
4102,2017_SLE,2017,Moderate,High,High
4103,2018_SLE,2018,Low,High,Medium
4104,2019_SLE,2019,Moderate,High,Medium
4105,2020_SLE,2020,Negative,High,High
4106,2021_SLE,2021,Moderate,High,Medium
4107,2022_SLE,2022,Moderate,High,Medium
4108,2023_SLE,2023,Moderate,High,High
4109,2024_SLE,2024,Moderate,High,Medium
4110,2000_SGP,2000,High,Low,Medium
4111,2001_SGP,2001,Negative,Low,High
4112,2002_SGP,2002,Moderate,Low,Medium
4113,2003_SGP,2003,Moderate,Low,High
4114,2004_SGP,2004,High,Low,Medium
4115,2005_SGP,2005,High,Low,Medium
4116,2006_SGP,2006,High,Low,Medium
4117,2007_SGP,2007,High,Low,Medium
4118,2008_SGP,2008,Low,Medium,Medium
4119,2009_SGP,2009,Low,Low,High
4120,2010_SGP,2010,High,Low,Medium
4121,2011_SGP,2011,High,Medium,Medium
4122,2012_SGP,2012,Moderate,Low,High
4123,2013_SGP,2013,Moderate,Low,Medium
4124,2014_SGP,2014,Moderate,Low,Medium
4125,2015_SGP,2015,Low,Low,High
4126,2016_SGP,2016,Moderate,Low,High
4127,2017_SGP,2017,Moderate,Low,Medium
4128,2018_SGP,2018,Moderate,Low,Medium
4129,2019_SGP,2019,Low,Low,High
4130,2020_SGP,2020,Negative,Low,High
4131,2021_SGP,2021,High,Low,Medium
4132,2022_SGP,2022,Moderate,Medium,High
4133,2023_SGP,2023,Low,Low,High
4134,2024_SGP,2024,Moderate,Low,Medium
4135,2006_SXM,2006,High,Low,High
4136,2007_SXM,2007,High,Low,Medium
4137,2008_SXM,2008,High,Low,Medium
4138,2009_SXM,2009,High,Medium,Medium
4139,2010_SXM,2010,Moderate,Low,Medium
4140,2011_SXM,2011,Moderate,Low,High
4141,2012_SXM,2012,Low,Low,High
4142,2013_SXM,2013,Low,Low,High
4143,2014_SXM,2014,Low,Low,Medium
4144,2015_SXM,2015,Low,Low,High
4145,2016_SXM,2016,Low,Low,High
4146,2017_SXM,2017,Negative,Low,High
4147,2018_SXM,2018,Negative,High,High
4148,2019_SXM,2019,High,High,Medium
4149,2020_SXM,2020,Negative,High,High
4150,2021_SXM,2021,Moderate,High,Medium
4151,2022_SXM,2022,High,High,Medium
4152,2023_SXM,2023,Moderate,High,Medium
4153,2024_SXM,2024,Moderate,High,High
4154,2000_SVK,2000,Low,High,High
4155,2001_SVK,2001,Low,Medium,Medium
4156,2002_SVK,2002,Moderate,Low,Medium
4157,2003_SVK,2003,Moderate,Medium,High
4158,2004_SVK,2004,Moderate,Medium,Medium
4159,2005_SVK,2005,High,Low,Medium
4160,2006_SVK,2006,High,Low,Medium
4161,2007_SVK,2007,High,Low,Medium
4162,2008_SVK,2008,Moderate,Low,High
4163,2009_SVK,2009,Negative,Low,High
4164,2010_SVK,2010,High,Low,Medium
4165,2011_SVK,2011,Low,Low,High
4166,2012_SVK,2012,Low,Low,High
4167,2013_SVK,2013,Low,Low,High
4168,2014_SVK,2014,Low,Low,Medium
4169,2015_SVK,2015,Moderate,Low,Medium
4170,2016_SVK,2016,Low,Low,High
4171,2017_SVK,2017,Low,Low,High
4172,2018_SVK,2018,Moderate,Low,High
4173,2019_SVK,2019,Low,Low,Medium
4174,2020_SVK,2020,Negative,Low,High
4175,2021_SVK,2021,Moderate,Low,Medium
4176,2022_SVK,2022,Low,High,High
4177,2023_SVK,2023,Low,High,Medium
4178,2024_SVK,2024,Low,Low,High
4179,2000_SVN,2000,Moderate,Medium,Medium
4180,2001_SVN,2001,Low,Medium,High
4181,2002_SVN,2002,Moderate,Medium,High
4182,2003_SVN,2003,Moderate,Medium,High
4183,2004_SVN,2004,Moderate,Low,Medium
4184,2005_SVN,2005,Moderate,Low,High
4185,2006_SVN,2006,Moderate,Low,Medium
4186,2007_SVN,2007,High,Low,Medium
4187,2008_SVN,2008,Moderate,Medium,Medium
4188,2009_SVN,2009,Negative,Low,High
4189,2010_SVN,2010,Low,Low,High
4190,2011_SVN,2011,Low,Low,High
4191,2012_SVN,2012,Negative,Low,High
4192,2013_SVN,2013,Negative,Low,High
4193,2014_SVN,2014,Low,Low,High
4194,2015_SVN,2015,Low,Low,High
4195,2016_SVN,2016,Moderate,Low,High
4196,2017_SVN,2017,Moderate,Low,Medium
4197,2018_SVN,2018,Moderate,Low,Medium
4198,2019_SVN,2019,Moderate,Low,Medium
4199,2020_SVN,2020,Negative,Low,High
4200,2021_SVN,2021,High,Low,Medium
4201,2022_SVN,2022,Low,Medium,High
4202,2023_SVN,2023,Low,Medium,High
4203,2024_SVN,2024,Low,Low,Medium
4204,2000_SLB,2000,Negative,Medium,High
4205,2001_SLB,2001,Negative,Medium,High
4206,2002_SLB,2002,Negative,High,High
4207,2003_SLB,2003,High,Medium,Medium
4208,2004_SLB,2004,High,Medium,Medium
4209,2005_SLB,2005,High,Medium,Medium
4210,2006_SLB,2006,Moderate,High,Medium
4211,2007_SLB,2007,Moderate,Medium,High
4212,2008_SLB,2008,High,High,Medium
4213,2009_SLB,2009,Low,Medium,High
4214,2010_SLB,2010,High,Low,Medium
4215,2011_SLB,2011,High,Medium,Medium
4216,2012_SLB,2012,Low,Medium,Medium
4217,2013_SLB,2013,Moderate,Medium,Medium
4218,2014_SLB,2014,Low,Medium,High
4219,2015_SLB,2015,Low,Low,Medium
4220,2016_SLB,2016,Moderate,Low,Medium
4221,2017_SLB,2017,Moderate,Low,Medium
4222,2018_SLB,2018,Low,Low,High
4223,2019_SLB,2019,Low,Low,High
4224,2020_SLB,2020,Negative,Low,High
4225,2021_SLB,2021,Negative,Low,High
4226,2022_SLB,2022,Negative,Medium,High
4227,2023_SLB,2023,Low,Medium,High
4228,2024_SLB,2024,Low,Low,High
4229,2000_SOM,2000,High,High,Medium
4230,2001_SOM,2001,High,High,Medium
4231,2002_SOM,2002,High,High,Medium
4232,2003_SOM,2003,High,High,High
4233,2004_SOM,2004,High,High,Medium
4234,2005_SOM,2005,High,High,Medium
4235,2006_SOM,2006,High,High,High
4236,2007_SOM,2007,High,High,Medium
4237,2008_SOM,2008,High,High,Medium
4238,2009_SOM,2009,High,High,Medium
4239,2010_SOM,2010,High,High,High
4240,2011_SOM,2011,High,High,Medium
4241,2012_SOM,2012,High,High,High
4242,2013_SOM,2013,High,High,Medium
4243,2014_SOM,2014,High,High,Medium
4244,2015_SOM,2015,High,High,Medium
4245,2016_SOM,2016,High,High,Medium
4246,2017_SOM,2017,High,High,Medium
4247,2018_SOM,2018,Low,High,High
4248,2019_SOM,2019,Low,High,High
4249,2020_SOM,2020,Negative,High,High
4250,2021_SOM,2021,Moderate,High,High
4251,2022_SOM,2022,Low,High,Medium
4252,2023_SOM,2023,Moderate,High,Medium
4253,2024_SOM,2024,Moderate,High,Medium
4254,2000_ZAF,2000,Moderate,Medium,Medium
4255,2001_ZAF,2001,Low,Medium,Medium
4256,2002_ZAF,2002,Moderate,Medium,Medium
4257,2003_ZAF,2003,Low,Medium,High
4258,2004_ZAF,2004,Moderate,Low,Medium
4259,2005_ZAF,2005,Moderate,Low,Medium
4260,2006_ZAF,2006,Moderate,Low,High
4261,2007_ZAF,2007,Moderate,Medium,Medium
4262,2008_ZAF,2008,Moderate,Medium,Medium
4263,2009_ZAF,2009,Negative,Medium,High
4264,2010_ZAF,2010,Moderate,Low,Medium
4265,2011_ZAF,2011,Moderate,Medium,Medium
4266,2012_ZAF,2012,Low,Medium,High
4267,2013_ZAF,2013,Low,Medium,High
4268,2014_ZAF,2014,Low,Medium,High
4269,2015_ZAF,2015,Low,Low,High
4270,2016_ZAF,2016,Low,Medium,High
4271,2017_ZAF,2017,Low,Medium,High
4272,2018_ZAF,2018,Low,Low,High
4273,2019_ZAF,2019,Low,Low,High
4274,2020_ZAF,2020,Negative,Low,High
4275,2021_ZAF,2021,Moderate,Low,High
4276,2022_ZAF,2022,Low,Medium,Medium
4277,2023_ZAF,2023,Low,Medium,High
4278,2024_ZAF,2024,Low,Low,High
4279,2009_SSD,2009,Moderate,Medium,High
4280,2010_SSD,2010,Moderate,Low,Medium
4281,2011_SSD,2011,Negative,High,High
4282,2012_SSD,2012,Negative,High,High
4283,2013_SSD,2013,High,Low,Medium
4284,2014_SSD,2014,Moderate,Low,Medium
4285,2015_SSD,2015,Negative,High,High
4286,2016_SSD,2016,High,High,Medium
4287,2017_SSD,2017,High,High,Medium
4288,2018_SSD,2018,High,High,Medium
4289,2019_SSD,2019,High,High,High
4290,2020_SSD,2020,High,High,Medium
4291,2021_SSD,2021,High,High,High
4292,2022_SSD,2022,High,Low,Medium
4293,2023_SSD,2023,High,Low,Medium
4294,2024_SSD,2024,High,High,Medium
4295,2000_ESP,2000,Moderate,Low,High
4296,2001_ESP,2001,Moderate,Low,Medium
4297,2002_ESP,2002,Low,Low,High
4298,2003_ESP,2003,Low,Low,High
4299,2004_ESP,2004,Moderate,Low,High
4300,2005_ESP,2005,Moderate,Low,Medium
4301,2006_ESP,2006,Moderate,Low,High
4302,2007_ESP,2007,Moderate,Low,Medium
4303,2008_ESP,2008,Low,Low,High
4304,2009_ESP,2009,Negative,Low,High
4305,2010_ESP,2010,Low,Low,High
4306,2011_ESP,2011,Negative,Low,High
4307,2012_ESP,2012,Negative,Low,High
4308,2013_ESP,2013,Negative,Low,High
4309,2014_ESP,2014,Low,Low,Medium
4310,2015_ESP,2015,Moderate,Low,High
4311,2016_ESP,2016,Low,Low,High
4312,2017_ESP,2017,Low,Low,High
4313,2018_ESP,2018,Low,Low,High
4314,2019_ESP,2019,Low,Low,High
4315,2020_ESP,2020,Negative,Low,High
4316,2021_ESP,2021,High,Low,Medium
4317,2022_ESP,2022,High,Medium,Medium
4318,2023_ESP,2023,Low,Low,Medium
4319,2024_ESP,2024,Moderate,Low,High
4320,2000_LKA,2000,High,Medium,High
4321,2001_LKA,2001,Negative,High,High
4322,2002_LKA,2002,Moderate,Medium,Medium
4323,2003_LKA,2003,Moderate,Medium,Medium
4324,2004_LKA,2004,Moderate,Medium,Medium
4325,2005_LKA,2005,High,High,Medium
4326,2006_LKA,2006,High,High,Medium
4327,2007_LKA,2007,High,High,Medium
4328,2008_LKA,2008,Moderate,High,Medium
4329,2009_LKA,2009,Moderate,Low,High
4330,2010_LKA,2010,High,Medium,Medium
4331,2011_LKA,2011,High,Medium,Medium
4332,2012_LKA,2012,High,Medium,Medium
4333,2013_LKA,2013,Moderate,Medium,Medium
4334,2014_LKA,2014,High,Low,Medium
4335,2015_LKA,2015,Moderate,Low,Medium
4336,2016_LKA,2016,Moderate,Low,Medium
4337,2017_LKA,2017,High,Medium,Medium
4338,2018_LKA,2018,Low,Low,High
4339,2019_LKA,2019,Negative,Low,High
4340,2020_LKA,2020,Negative,Medium,High
4341,2021_LKA,2021,Moderate,Medium,Medium
4342,2022_LKA,2022,Negative,High,High
4343,2023_LKA,2023,Negative,High,High
4344,2024_LKA,2024,Moderate,Low,Medium
4345,2000_KNA,2000,High,Low,Medium
4346,2001_KNA,2001,Moderate,Low,Medium
4347,2002_KNA,2002,Low,Low,High
4348,2003_KNA,2003,Negative,Low,High
4349,2004_KNA,2004,Moderate,Low,High
4350,2005_KNA,2005,High,Low,Medium
4351,2006_KNA,2006,Moderate,Medium,Medium
4352,2007_KNA,2007,Low,Low,High
4353,2008_KNA,2008,High,Medium,Medium
4354,2009_KNA,2009,Negative,Low,High
4355,2010_KNA,2010,Negative,Low,High
4356,2011_KNA,2011,Low,Medium,Medium
4357,2012_KNA,2012,Negative,Low,High
4358,2013_KNA,2013,Moderate,Low,Medium
4359,2014_KNA,2014,High,Low,Medium
4360,2015_KNA,2015,Low,Low,High
4361,2016_KNA,2016,Moderate,Low,Medium
4362,2017_KNA,2017,Low,Low,High
4363,2018_KNA,2018,Low,Low,High
4364,2019_KNA,2019,Low,Low,Medium
4365,2020_KNA,2020,Negative,Low,High
4366,2021_KNA,2021,Low,Low,High
4367,2022_KNA,2022,High,Low,Medium
4368,2023_KNA,2023,Moderate,Low,High
4369,2024_KNA,2024,Low,High,High
4370,2000_LCA,2000,Low,Low,High
4371,2001_LCA,2001,Negative,Medium,High
4372,2002_LCA,2002,Low,Low,High
4373,2003_LCA,2003,Moderate,Low,High
4374,2004_LCA,2004,High,Low,Medium
4375,2005_LCA,2005,Negative,Low,High
4376,2006_LCA,2006,High,Low,Medium
4377,2007_LCA,2007,Low,Low,High
4378,2008_LCA,2008,Moderate,Medium,High
4379,2009_LCA,2009,Negative,Low,High
4380,2010_LCA,2010,Low,Low,High
4381,2011_LCA,2011,Moderate,Low,High
4382,2012_LCA,2012,Negative,Low,High
4383,2013_LCA,2013,Negative,Low,High
4384,2014_LCA,2014,Low,Low,High
4385,2015_LCA,2015,Low,Low,High
4386,2016_LCA,2016,Moderate,Low,High
4387,2017_LCA,2017,Moderate,Low,High
4388,2018_LCA,2018,Low,Low,Medium
4389,2019_LCA,2019,Negative,Low,High
4390,2020_LCA,2020,Negative,Low,High
4391,2021_LCA,2021,High,Low,Medium
4392,2022_LCA,2022,High,Medium,Low
4393,2023_LCA,2023,Low,Low,High
4394,2024_LCA,2024,Moderate,Low,Medium
4395,2015_MAF,2015,Low,High,High
4396,2016_MAF,2016,Moderate,High,Medium
4397,2017_MAF,2017,Negative,High,High
4398,2018_MAF,2018,Negative,High,High
4399,2019_MAF,2019,High,High,High
4400,2020_MAF,2020,Negative,High,High
4401,2021_MAF,2021,Moderate,High,Medium
4402,2000_VCT,2000,Low,Low,High
4403,2001_VCT,2001,Low,Low,High
4404,2002_VCT,2002,Moderate,Low,Medium
4405,2003_VCT,2003,High,Low,Medium
4406,2004_VCT,2004,Moderate,Low,Medium
4407,2005_VCT,2005,Low,Low,Medium
4408,2006_VCT,2006,High,Low,Medium
4409,2007_VCT,2007,Moderate,Medium,Medium
4410,2008_VCT,2008,Low,High,High
4411,2009_VCT,2009,Negative,Low,High
4412,2010_VCT,2010,Negative,Low,High
4413,2011_VCT,2011,Negative,Low,High
4414,2012_VCT,2012,Low,Low,Medium
4415,2013_VCT,2013,Low,Low,Medium
4416,2014_VCT,2014,Low,Low,High
4417,2015_VCT,2015,Low,Low,High
4418,2016_VCT,2016,Moderate,Low,Medium
4419,2017_VCT,2017,Low,Low,High
4420,2018_VCT,2018,Moderate,Low,High
4421,2019_VCT,2019,Low,Low,High
4422,2020_VCT,2020,Negative,Low,High
4423,2021_VCT,2021,Low,Low,High
4424,2022_VCT,2022,Moderate,Medium,Medium
4425,2023_VCT,2023,Moderate,Low,Medium
4426,2024_VCT,2024,Moderate,Low,High
4427,2000_SDN,2000,High,Medium,Medium
4428,2001_SDN,2001,High,Low,Medium
4429,2002_SDN,2002,High,High,Medium
4430,2003_SDN,2003,High,Medium,Medium
4431,2004_SDN,2004,Moderate,Medium,Medium
4432,2005_SDN,2005,Moderate,Medium,Medium
4433,2006_SDN,2006,High,Medium,Medium
4434,2007_SDN,2007,Moderate,High,Medium
4435,2008_SDN,2008,Moderate,High,High
4436,2009_SDN,2009,Negative,High,High
4437,2010_SDN,2010,Moderate,High,Medium
4438,2011_SDN,2011,Negative,High,High
4439,2012_SDN,2012,Negative,High,High
4440,2013_SDN,2013,Low,High,High
4441,2014_SDN,2014,Moderate,High,Medium
4442,2015_SDN,2015,Low,High,High
4443,2016_SDN,2016,Moderate,High,Medium
4444,2017_SDN,2017,Low,High,High
4445,2018_SDN,2018,Negative,High,High
4446,2019_SDN,2019,Negative,High,High
4447,2020_SDN,2020,Negative,High,High
4448,2021_SDN,2021,Negative,High,High
4449,2022_SDN,2022,Negative,High,High
4450,2023_SDN,2023,Negative,High,High
4451,2024_SDN,2024,Negative,High,High
4452,2000_SUR,2000,Low,High,Medium
4453,2001_SUR,2001,Moderate,High,Medium
4454,2002_SUR,2002,Low,High,High
4455,2003_SUR,2003,High,High,Medium
4456,2004_SUR,2004,High,Medium,Medium
4457,2005_SUR,2005,Moderate,Medium,High
4458,2006_SUR,2006,Moderate,High,High
4459,2007_SUR,2007,Moderate,Medium,Medium
4460,2008_SUR,2008,Moderate,High,High
4461,2009_SUR,2009,Moderate,Low,Medium
4462,2010_SUR,2010,Moderate,Medium,Medium
4463,2011_SUR,2011,Moderate,High,Medium
4464,2012_SUR,2012,Low,Medium,Medium
4465,2013_SUR,2013,Low,Low,High
4466,2014_SUR,2014,Low,Low,High
4467,2015_SUR,2015,Negative,Medium,High
4468,2016_SUR,2016,Negative,High,High
4469,2017_SUR,2017,Low,High,High
4470,2018_SUR,2018,Moderate,High,Medium
4471,2019_SUR,2019,Low,High,High
4472,2020_SUR,2020,Negative,High,High
4473,2021_SUR,2021,Negative,High,High
4474,2022_SUR,2022,Low,High,High
4475,2023_SUR,2023,Low,High,High
4476,2024_SUR,2024,Low,High,High
4477,2000_SWE,2000,Moderate,Low,Medium
4478,2001_SWE,2001,Low,Low,High
4479,2002_SWE,2002,Low,Low,Medium
4480,2003_SWE,2003,Low,Low,Medium
4481,2004_SWE,2004,Moderate,Low,High
4482,2005_SWE,2005,Low,Low,High
4483,2006_SWE,2006,Moderate,Low,High
4484,2007_SWE,2007,Moderate,Low,High
4485,2008_SWE,2008,Negative,Low,High
4486,2009_SWE,2009,Negative,Low,High
4487,2010_SWE,2010,Moderate,Low,Medium
4488,2011_SWE,2011,Moderate,Low,High
4489,2012_SWE,2012,Negative,Low,High
4490,2013_SWE,2013,Low,Low,High
4491,2014_SWE,2014,Low,Low,High
4492,2015_SWE,2015,Moderate,Low,Medium
4493,2016_SWE,2016,Low,Low,Medium
4494,2017_SWE,2017,Low,Low,High
4495,2018_SWE,2018,Low,Low,High
4496,2019_SWE,2019,Low,Low,Medium
4497,2020_SWE,2020,Negative,Low,High
4498,2021_SWE,2021,Moderate,Low,Medium
4499,2022_SWE,2022,Low,Medium,High
4500,2023_SWE,2023,Negative,Medium,High
4501,2024_SWE,2024,Low,Low,High
4502,2000_CHE,2000,Moderate,Low,Medium
4503,2001_CHE,2001,Low,Low,High
4504,2002_CHE,2002,Negative,Low,High
4505,2003_CHE,2003,Negative,Low,High
4506,2004_CHE,2004,Low,Low,High
4507,2005_CHE,2005,Low,Low,High
4508,2006_CHE,2006,Moderate,Low,Medium
4509,2007_CHE,2007,Moderate,Low,High
4510,2008_CHE,2008,Low,Low,High
4511,2009_CHE,2009,Negative,Low,High
4512,2010_CHE,2010,Moderate,Low,Medium
4513,2011_CHE,2011,Low,Low,Medium
4514,2012_CHE,2012,Low,Low,High
4515,2013_CHE,2013,Low,Low,High
4516,2014_CHE,2014,Low,Low,Medium
4517,2015_CHE,2015,Low,Low,Medium
4518,2016_CHE,2016,Low,Low,High
4519,2017_CHE,2017,Low,Low,High
4520,2018_CHE,2018,Low,Low,High
4521,2019_CHE,2019,Low,Low,High
4522,2020_CHE,2020,Negative,Low,High
4523,2021_CHE,2021,Moderate,Low,Medium
4524,2022_CHE,2022,Moderate,Low,Medium
4525,2023_CHE,2023,Low,Low,Medium
4526,2024_CHE,2024,Low,Low,Medium
4527,2000_SYR,2000,Low,Low,High
4528,2001_SYR,2001,Low,Low,High
4529,2002_SYR,2002,Moderate,Low,High
4530,2003_SYR,2003,High,Medium,Medium
4531,2004_SYR,2004,High,Low,Medium
4532,2005_SYR,2005,High,Medium,Medium
4533,2006_SYR,2006,Moderate,High,Medium
4534,2007_SYR,2007,Moderate,Low,Medium
4535,2008_SYR,2008,Moderate,High,Medium
4536,2009_SYR,2009,Moderate,Low,High
4537,2010_SYR,2010,Moderate,Low,Medium
4538,2011_SYR,2011,Low,Low,Medium
4539,2012_SYR,2012,Negative,High,High
4540,2013_SYR,2013,Negative,High,High
4541,2014_SYR,2014,Negative,High,High
4542,2015_SYR,2015,Negative,High,High
4543,2016_SYR,2016,Negative,High,High
4544,2017_SYR,2017,Negative,High,High
4545,2018_SYR,2018,Low,Low,Medium
4546,2019_SYR,2019,Low,High,High
4547,2020_SYR,2020,Negative,High,High
4548,2021_SYR,2021,Low,High,High
4549,2022_SYR,2022,Low,High,High
4550,2000_TJK,2000,High,High,Medium
4551,2001_TJK,2001,High,High,Medium
4552,2002_TJK,2002,High,High,Medium
4553,2003_TJK,2003,High,High,Medium
4554,2004_TJK,2004,High,Medium,Medium
4555,2005_TJK,2005,High,Medium,Medium
4556,2006_TJK,2006,High,High,Medium
4557,2007_TJK,2007,High,High,Medium
4558,2008_TJK,2008,High,High,Medium
4559,2009_TJK,2009,Moderate,Medium,Medium
4560,2010_TJK,2010,High,Medium,Medium
4561,2011_TJK,2011,High,High,Medium
4562,2012_TJK,2012,High,Medium,Medium
4563,2013_TJK,2013,High,Medium,Medium
